subject,session,run,image_name,category,class_id
sub-29,ses-01,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\motorbike\n03785016_10909_resized.jpg,motorbike,14
sub-05,ses-01,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\horse\n02389026_1838_resized.jpg,horse,13
sub-14,ses-02,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bicycle\n03792782_47004_resized.jpg,bicycle,1
sub-09,ses-05,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sofa\n04344873_7251_resized.jpg,sofa,17
sub-17,ses-01,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\horse\n02389026_10241_resized.jpg,horse,13
sub-24,ses-04,run-04,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\bus\n04487081_2595_resized.jpg,bus,5
sub-29,ses-03,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sheep\003069_resized.jpg,sheep,16
sub-29,ses-01,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\horse\001515_resized.jpg,horse,13
sub-15,ses-01,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\train\2011_000195_resized.jpg,train,18
sub-02,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sofa\n04344873_15221_resized.jpg,sofa,17
sub-03,ses-04,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sheep\n02422699_13188_resized.jpg,sheep,16
sub-28,ses-05,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cat\2009_004940_resized.jpg,cat,7
sub-29,ses-03,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\boat\n04483307_2714_resized.jpg,boat,3
sub-02,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bird\2009_001040_resized.jpg,bird,2
sub-03,ses-02,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\horse\2008_000219_resized.jpg,horse,13
sub-23,ses-03,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\boat\n04483307_324_resized.jpg,boat,3
sub-05,ses-03,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\horse\n02389026_2712_resized.jpg,horse,13
sub-20,ses-02,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\train\2010_003482_resized.jpg,train,18
sub-23,ses-03,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\chair\008938_resized.jpg,chair,8
sub-29,ses-03,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\tvmonitor\n03782006_9192_resized.jpg,tvmonitor,19
sub-02,ses-03,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bicycle\n03792782_8977_resized.jpg,bicycle,1
sub-15,ses-03,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\sheep\n02422106_4122_resized.jpg,sheep,16
sub-20,ses-01,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\sofa\008834_resized.jpg,sofa,17
sub-09,ses-03,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\person\2009_002042_resized.jpg,person,15
sub-05,ses-03,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cat\2009_000716_resized.jpg,cat,7
sub-14,ses-02,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bus\n04487081_410_resized.jpg,bus,5
sub-17,ses-01,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\cat\2009_004234_resized.jpg,cat,7
sub-03,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\dog\001972_resized.jpg,dog,11
sub-28,ses-03,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\sofa\n04344873_6056_resized.jpg,sofa,17
sub-05,ses-05,run-02,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\horse\n02389026_8290_resized.jpg,horse,13
sub-02,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\aeroplane\2008_005114_resized.jpg,aeroplane,0
sub-28,ses-05,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\person\2010_000420_resized.jpg,person,15
sub-15,ses-03,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bird\004025_resized.jpg,bird,2
sub-15,ses-03,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\cow\n02410509_829_resized.jpg,cow,9
sub-24,ses-03,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sheep\n02417914_5368_resized.jpg,sheep,16
sub-02,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bus\n04487081_3775_resized.jpg,bus,5
sub-03,ses-01,run-02,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\cat\007880_resized.jpg,cat,7
sub-05,ses-05,run-01,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\cow\001143_resized.jpg,cow,9
sub-15,ses-03,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\aeroplane\2010_003933_resized.jpg,aeroplane,0
sub-05,ses-01,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\train\2008_003068_resized.jpg,train,18
sub-28,ses-03,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\flower\n11939491_24294_resized.jpg,flower,12
sub-03,ses-01,run-01,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\bottle\n03983396_20205_resized.jpg,bottle,4
sub-09,ses-01,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\train\2009_002689_resized.jpg,train,18
sub-05,ses-01,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\aeroplane\003268_resized.jpg,aeroplane,0
sub-17,ses-05,run-03,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\bird\2008_000515_resized.jpg,bird,2
sub-05,ses-03,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bicycle\2010_000898_resized.jpg,bicycle,1
sub-02,ses-05,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\flower\n11939491_2957_resized.jpg,flower,12
sub-03,ses-01,run-02,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\flower\n11939491_1995_resized.jpg,flower,12
sub-03,ses-01,run-01,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\bicycle\n02835271_2651_resized.jpg,bicycle,1
sub-19,ses-02,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\boat\n03095699_29683_resized.jpg,boat,3
sub-15,ses-03,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bottle\n03983396_12459_resized.jpg,bottle,4
sub-03,ses-01,run-01,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\sheep\n02417914_17557_resized.jpg,sheep,16
sub-02,ses-05,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\flower\n11939491_59460_resized.jpg,flower,12
sub-20,ses-02,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\car\2011_001673_resized.jpg,car,6
sub-15,ses-01,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\horse\2010_003714_resized.jpg,horse,13
sub-15,ses-01,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\sheep\n02412080_23440_resized.jpg,sheep,16
sub-23,ses-03,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\train\003370_resized.jpg,train,18
sub-17,ses-05,run-03,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\horse\n02389026_7882_resized.jpg,horse,13
sub-05,ses-05,run-04,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\horse\006106_resized.jpg,horse,13
sub-20,ses-03,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\person\008559_resized.jpg,person,15
sub-15,ses-03,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\cow\n02408429_5041_resized.jpg,cow,9
sub-03,ses-01,run-02,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\chair\n04099969_3243_resized.jpg,chair,8
sub-17,ses-01,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\boat\000061_resized.jpg,boat,3
sub-28,ses-05,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\motorbike\n03791053_15081_resized.jpg,motorbike,14
sub-20,ses-03,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\chair\2009_000567_resized.jpg,chair,8
sub-15,ses-05,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\train\000088_resized.jpg,train,18
sub-28,ses-02,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\sheep\2009_003430_resized.jpg,sheep,16
sub-15,ses-01,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bus\n04487081_18055_resized.jpg,bus,5
sub-24,ses-03,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\car\2010_004139_resized.jpg,car,6
sub-14,ses-02,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\boat\2008_007755_resized.jpg,boat,3
sub-05,ses-01,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\motorbike\n03785016_4773_resized.jpg,motorbike,14
sub-09,ses-05,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\motorbike\n03785016_28509_resized.jpg,motorbike,14
sub-23,ses-03,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bird\2011_000017_resized.jpg,bird,2
sub-02,ses-04,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bird\2008_002429_resized.jpg,bird,2
sub-28,ses-05,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cow\001100_resized.jpg,cow,9
sub-09,ses-03,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\flower\n11939491_8940_resized.jpg,flower,12
sub-09,ses-03,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\motorbike\n03785016_2601_resized.jpg,motorbike,14
sub-29,ses-03,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\aeroplane\2010_005953_resized.jpg,aeroplane,0
sub-09,ses-01,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\aeroplane\2010_000981_resized.jpg,aeroplane,0
sub-28,ses-05,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sofa\n04344873_15975_resized.jpg,sofa,17
sub-15,ses-01,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\chair\n04099969_2989_resized.jpg,chair,8
sub-28,ses-05,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\boat\n03095699_27891_resized.jpg,boat,3
sub-15,ses-05,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\horse\n02389026_5302_resized.jpg,horse,13
sub-14,ses-02,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\cow\n02408429_11624_resized.jpg,cow,9
sub-29,ses-01,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bus\2010_000376_resized.jpg,bus,5
sub-02,ses-04,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\train\2009_005128_resized.jpg,train,18
sub-15,ses-05,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sheep\n02417914_1550_resized.jpg,sheep,16
sub-23,ses-03,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\cow\n02410509_9399_resized.jpg,cow,9
sub-29,ses-03,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bird\2010_005068_resized.jpg,bird,2
sub-05,ses-03,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\car\2010_000952_resized.jpg,car,6
sub-28,ses-05,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cow\n02410509_401_resized.jpg,cow,9
sub-29,ses-04,run-01,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\car\2011_003029_resized.jpg,car,6
sub-15,ses-03,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\sheep\n02422106_3014_resized.jpg,sheep,16
sub-05,ses-01,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bird\2008_008314_resized.jpg,bird,2
sub-24,ses-03,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\chair\n03376595_1051_resized.jpg,chair,8
sub-15,ses-03,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bird\2009_004886_resized.jpg,bird,2
sub-02,ses-04,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\car\006653_resized.jpg,car,6
sub-24,ses-04,run-03,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\tvmonitor\005059_resized.jpg,tvmonitor,19
sub-15,ses-01,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\person\2010_005405_resized.jpg,person,15
sub-15,ses-05,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\aeroplane\2008_006896_resized.jpg,aeroplane,0
sub-23,ses-02,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bird\2009_003837_resized.jpg,bird,2
sub-29,ses-03,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\boat\n03095699_22345_resized.jpg,boat,3
sub-20,ses-01,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bird\2008_000512_resized.jpg,bird,2
sub-02,ses-03,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\chair\n04099969_1527_resized.jpg,chair,8
sub-05,ses-05,run-02,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\bottle\n03062245_8008_resized.jpg,bottle,4
sub-24,ses-03,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\aeroplane\2008_006364_resized.jpg,aeroplane,0
sub-29,ses-01,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\car\2009_004748_resized.jpg,car,6
sub-02,ses-03,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\horse\2009_000931_resized.jpg,horse,13
sub-19,ses-02,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bottle\009709_resized.jpg,bottle,4
sub-15,ses-05,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\boat\n03095699_17813_resized.jpg,boat,3
sub-19,ses-01,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bottle\n03983396_11670_resized.jpg,bottle,4
sub-19,ses-04,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sofa\n04344873_5528_resized.jpg,sofa,17
sub-15,ses-05,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\motorbike\2010_003207_resized.jpg,motorbike,14
sub-19,ses-02,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\chair\n03376595_2004_resized.jpg,chair,8
sub-02,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\chair\2009_004129_resized.jpg,chair,8
sub-15,ses-05,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sheep\2010_003028_resized.jpg,sheep,16
sub-28,ses-05,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cow\n02408429_6018_resized.jpg,cow,9
sub-03,ses-01,run-03,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\horse\009438_resized.jpg,horse,13
sub-23,ses-03,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\motorbike\n03785016_9309_resized.jpg,motorbike,14
sub-05,ses-05,run-04,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\cow\n02410509_3493_resized.jpg,cow,9
sub-17,ses-04,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bicycle\n03792782_46560_resized.jpg,bicycle,1
sub-14,ses-02,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\dog\004343_resized.jpg,dog,11
sub-15,ses-03,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\train\008165_resized.jpg,train,18
sub-28,ses-05,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bus\2011_000369_resized.jpg,bus,5
sub-14,ses-01,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\dog\2010_001407_resized.jpg,dog,11
sub-28,ses-02,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bicycle\009198_resized.jpg,bicycle,1
sub-24,ses-01,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\person\2008_004246_resized.jpg,person,15
sub-02,ses-04,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bus\000864_resized.jpg,bus,5
sub-28,ses-03,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\person\2008_003707_resized.jpg,person,15
sub-05,ses-01,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bottle\005294_resized.jpg,bottle,4
sub-24,ses-01,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\horse\2011_000519_resized.jpg,horse,13
sub-23,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\chair\n04099969_1409_resized.jpg,chair,8
sub-17,ses-01,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\person\001570_resized.jpg,person,15
sub-17,ses-01,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\horse\n02389026_3401_resized.jpg,horse,13
sub-19,ses-04,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\car\004108_resized.jpg,car,6
sub-15,ses-03,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\horse\n02389026_7556_resized.jpg,horse,13
sub-24,ses-04,run-03,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\motorbike\n03785016_1684_resized.jpg,motorbike,14
sub-17,ses-05,run-04,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\car\2009_003406_resized.jpg,car,6
sub-20,ses-01,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\motorbike\n03785016_668_resized.jpg,motorbike,14
sub-28,ses-02,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\flower\n11939491_51872_resized.jpg,flower,12
sub-23,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bus\n04487081_5018_resized.jpg,bus,5
sub-24,ses-01,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sofa\000603_resized.jpg,sofa,17
sub-17,ses-04,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bottle\002350_resized.jpg,bottle,4
sub-23,ses-03,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\car\000007_resized.jpg,car,6
sub-28,ses-05,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\dog\2010_004642_resized.jpg,dog,11
sub-23,ses-04,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\motorbike\n03791053_22762_resized.jpg,motorbike,14
sub-02,ses-05,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sofa\2009_003848_resized.jpg,sofa,17
sub-17,ses-04,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cow\009170_resized.jpg,cow,9
sub-02,ses-05,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bird\003965_resized.jpg,bird,2
sub-15,ses-01,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\cow\2008_008241_resized.jpg,cow,9
sub-29,ses-03,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\aeroplane\006946_resized.jpg,aeroplane,0
sub-02,ses-04,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\boat\2008_001041_resized.jpg,boat,3
sub-28,ses-05,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bird\006367_resized.jpg,bird,2
sub-24,ses-03,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\train\2010_000633_resized.jpg,train,18
sub-28,ses-03,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\diningtable\n03201208_23566_resized.jpg,diningtable,10
sub-17,ses-05,run-04,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\train\001323_resized.jpg,train,18
sub-23,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bird\2010_000023_resized.jpg,bird,2
sub-23,ses-04,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\sofa\n04344873_1292_resized.jpg,sofa,17
sub-03,ses-04,run-04,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\car\004576_resized.jpg,car,6
sub-02,ses-05,run-02,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cow\000464_resized.jpg,cow,9
sub-03,ses-01,run-03,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\train\2010_005559_resized.jpg,train,18
sub-14,ses-05,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cow\n02410509_5786_resized.jpg,cow,9
sub-20,ses-03,run-02,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bicycle\009953_resized.jpg,bicycle,1
sub-03,ses-01,run-03,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\horse\2008_008421_resized.jpg,horse,13
sub-03,ses-01,run-03,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\cow\2009_003542_resized.jpg,cow,9
sub-20,ses-02,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\boat\n03095699_10681_resized.jpg,boat,3
sub-29,ses-03,run-01,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\bird\003458_resized.jpg,bird,2
sub-24,ses-01,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\train\002906_resized.jpg,train,18
sub-20,ses-02,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bus\n04487081_28224_resized.jpg,bus,5
sub-19,ses-02,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\tvmonitor\n04152593_5763_resized.jpg,tvmonitor,19
sub-15,ses-03,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\flower\n11939491_5069_resized.jpg,flower,12
sub-09,ses-01,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\cow\n02410509_7709_resized.jpg,cow,9
sub-14,ses-05,run-03,C:\Users\casia\Desktop\eeg_code_exp-info\pic_10000_resized\boat\n04483307_9124_resized.jpg,boat,3
sub-05,ses-01,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\cow\n02410509_1139_resized.jpg,cow,9
sub-14,ses-02,run-03,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\bicycle\n02835271_10832_resized.jpg,bicycle,1
sub-05,ses-01,run-04,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\tvmonitor\2011_000685_resized.jpg,tvmonitor,19
sub-14,ses-01,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\boat\n04483307_17353_resized.jpg,boat,3
sub-05,ses-05,run-03,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\bus\2009_001044_resized.jpg,bus,5
sub-03,ses-01,run-03,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\dog\2010_002534_resized.jpg,dog,11
sub-28,ses-02,run-01,C:\Users\Huawei\Desktop\eeg_pascal_imagenet\pic_10000_resized\car\2009_002387_resized.jpg,car,6
sub-03,ses-01,run-03,C:\Users\DELL\Desktop\eeg_code_exp-info\pic_10000_resized\chair\n02791124_6399_resized.jpg,chair,8
